Measurement ID	Occurrence ID	MeasurementParent	MeasurementOfTaxon	Measurement Type	Measurement Value	Unit	Statistical Method	Remarks	Contributor	ReferenceID
M0203	C036		true	http://eol.org/schema/terms/CellWidth	21.69	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R031
M0204	C036		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R031
M0205	C017		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R015
M0206	C017		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R015
M0207	C017		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R015
M0208	C017		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R015
M0209	C037		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R032
M0210	C037		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R032
M0211	C037		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/postMedian				Compiler: Anne E Thessen	R032
M0212	C037		true	http://purl.obolibrary.org/obo/OBA_1000097	http://purl.obolibrary.org/obo/PATO_0000587				Compiler: Anne E Thessen	R032
M0213	C037		true	http://eol.org/schema/terms/ChloroplastLocation	http://eol.org/schema/terms/parietal				Compiler: Anne E Thessen	R032
M0214	C037		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R032
M0215	C037		true	http://purl.obolibrary.org/obo/OBA_1000096	http://eol.org/schema/terms/bluish-green				Compiler: Anne E Thessen	R032
M0216	C038		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R033
M0217	C039		true	http://eol.org/schema/terms/CellLength	38.5	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R034
M0218	C039		true	http://eol.org/schema/terms/CellLength	28.5	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R034
M0219	C039		true	http://eol.org/schema/terms/CellWidth	31.0	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R034
M0220	C039		true	http://eol.org/schema/terms/CellWidth	18.0	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R034
M0221	C040		true	http://purl.obolibrary.org/obo/OBA_1000075	http://eol.org/schema/terms/bluish-green				Compiler: Anne E Thessen	R035
M0222	C040		true	http://eol.org/schema/terms/CellLength	30	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R035
M0223	C040		true	http://eol.org/schema/terms/CellWidth	20	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R035
M0224	C040		true	http://eol.org/schema/terms/CellDepth	9	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R035
M0225	C040		true	http://eol.org/schema/terms/CellDepth	8	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R035
M0226	C040		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/noDisplaceCingulum				Compiler: Anne E Thessen	R035
M0227	C040		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/postMedian				Compiler: Anne E Thessen	R035
M0228	C040		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000056				Compiler: Anne E Thessen	R035
M0229	C040		true	http://eol.org/schema/terms/ChloroplastLocation	http://purl.obolibrary.org/obo/BSPO_0000056			surrounds nucleus	Compiler: Anne E Thessen	R035
M0230	C040		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0002065			one coherent mass with projections toward periphery	Compiler: Anne E Thessen	R035
M0231	C041		true	http://eol.org/schema/terms/CellWidth	38	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R036
M0232	C041		true	http://eol.org/schema/terms/CellWidth	8.7	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R036
M0233	C041		true	http://eol.org/schema/terms/CellLength	44	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R036
M0234	C041		true	http://eol.org/schema/terms/CellLength	12.8	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R036
M0235	C041		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R036
M0236	C041		true	http://eol.org/schema/terms/CellShapeFrontal	http://purl.obolibrary.org/obo/PATO_0001938				Compiler: Anne E Thessen	R036
M0237	C041		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R036
M0238	C041		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R036
M0239	C041		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R036
M0240	C041		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/bellShape				Compiler: Anne E Thessen	R036
M0241	C041		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R036
M0242	C041		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R036
M0243	C041		true	http://eol.org/schema/terms/ChloroplastQuantity	http://eol.org/schema/terms/numerous				Compiler: Anne E Thessen	R036
M0244	C041		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001874				Compiler: Anne E Thessen	R036
M0245	C041		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001873				Compiler: Anne E Thessen	R036
M0246	C041		true	http://eol.org/schema/terms/ChloroplastLocation	http://eol.org/schema/terms/parietal				Compiler: Anne E Thessen	R036
M0247	C041		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R036
M0248	C042		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R037
M0249	C042		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/bellShape				Compiler: Anne E Thessen	R037
M0250	C042		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/postMedian				Compiler: Anne E Thessen	R037
M0251	C042		true	http://purl.obolibrary.org/obo/OBA_1000092	http://eol.org/schema/terms/wideAndDeep				Compiler: Anne E Thessen	R037
M0252	C042		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/noDisplaceCingulum				Compiler: Anne E Thessen	R037
M0253	C042		true	http://purl.obolibrary.org/obo/OBA_1000093	http://purl.obolibrary.org/obo/PATO_0000599				Compiler: Anne E Thessen	R037
M0254	C042		true	http://eol.org/schema/terms/ChloroplastNumber	6		http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R037
M0255	C042		true	http://eol.org/schema/terms/ChloroplastNumber	4		http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R037
M0256	C042		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0000320				Compiler: Anne E Thessen	R037
M0257	C042		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001955				Compiler: Anne E Thessen	R037
M0258	C042		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R037
M0259	C042		true	http://eol.org/schema/terms/ChloroplastLocation	http://eol.org/schema/terms/radial				Compiler: Anne E Thessen	R037
M0260	C042		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/PATO_0002268				Compiler: Anne E Thessen	R037
M0261	C042		true	http://eol.org/schema/terms/CellLength	13.2	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R037
M0262	C042		true	http://eol.org/schema/terms/CellLength	12.8	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R037
M0263	C042		true	http://eol.org/schema/terms/CellWidth	9.3	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R037
M0264	C042		true	http://eol.org/schema/terms/CellWidth	8.7	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R037
M0265	C043		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R038
M0266	C043		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R038
M0267	C043		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R038
M0268	C043		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R038
M0269	C043		true	http://eol.org/schema/terms/CingulumLocation	http://purl.obolibrary.org/obo/FMA_74528				Compiler: Anne E Thessen	R038
M0270	C043		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R038
M0271	C043		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R038
M0272	C043		true	http://purl.obolibrary.org/obo/OBA_1000092	http://eol.org/schema/terms/narrowAndDeep				Compiler: Anne E Thessen	R038
M0273	C043		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R038
M0274	C043		true	http://purl.obolibrary.org/obo/OBA_1000093	http://purl.obolibrary.org/obo/PATO_0000599				Compiler: Anne E Thessen	R038
M0275	C043		true	http://eol.org/schema/terms/CellLength	35	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R038
M0276	C043		true	http://eol.org/schema/terms/CellWidth	25	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R038
M0277	C043		false	http://rs.tdwg.org/dwc/terms/countryCode	CH				Compiler: Anne E Thessen	R038
M0278	C043		false	http://rs.tdwg.org/dwc/terms/countryCode	BR				Compiler: Anne E Thessen	R038
M0279	C043		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_00002011				Compiler: Anne E Thessen	R038
M0280	C045		true	http://eol.org/schema/terms/CellLength	35	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R039
M0281	C045		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/BSPO_0000055				Compiler: Anne E Thessen	R039
M0282	C045		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/ascendingCingulum				Compiler: Anne E Thessen	R039
M0283	C045		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R039
M0284	C046		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/noDisplaceCingulum				Compiler: Anne E Thessen	R033
M0285	C046		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R033
M0286	C046		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R033
M0287	C046		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0002258				Compiler: Anne E Thessen	R033
M0288	C046		true	http://eol.org/schema/terms/Habitat	http://eol.org/schema/terms/freshwaterPond				Compiler: Anne E Thessen	R033
M0289	C047		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R040
M0290	C047		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R040
M0291	C047		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R040
M0292	C047		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R040
M0293	C047		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/roundedConical				Compiler: Anne E Thessen	R040
M0294	C047		true	http://eol.org/schema/terms/CellLength	32	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R040
M0295	C047		true	http://eol.org/schema/terms/CellLength	20	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R040
M0296	C047		true	http://eol.org/schema/terms/CellWidth	25	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R040
M0297	C047		true	http://eol.org/schema/terms/CellWidth	13	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R040
M0298	C047		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R040
M0299	C047		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R040
M0300	C047		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R040
M0301	C047		true	http://purl.obolibrary.org/obo/OBA_1000097	http://purl.obolibrary.org/obo/PATO_0000587				Compiler: Anne E Thessen	R040
M0302	C047		true	http://eol.org/schema/terms/ChloroplastQuantity	http://eol.org/schema/terms/numerous				Compiler: Anne E Thessen	R040
M0303	C047		true	http://purl.obolibrary.org/obo/OBA_1000096	http://eol.org/schema/terms/bluish-green				Compiler: Anne E Thessen	R040
M0304	C047		true	http://eol.org/schema/terms/ChloroplastLocation	http://purl.obolibrary.org/obo/PATO_0002107				Compiler: Anne E Thessen	R040
M0305	C047		true	http://purl.obolibrary.org/obo/OBA_1000095	http://eol.org/schema/terms/radial				Compiler: Anne E Thessen	R040
M0306	C047		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R040
M0307	C047		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000331				Compiler: Anne E Thessen	R040
M0308	C048		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/asymmetricOval2D				Compiler: Anne E Thessen	R041
M0309	C048		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R041
M0310	C048		true	http://purl.obolibrary.org/obo/OBA_1000092	http://purl.obolibrary.org/obo/PATO_0001596				Compiler: Anne E Thessen	R041
M0311	C048		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R041
M0312	C048		true	http://purl.obolibrary.org/obo/OBA_1000093	http://eol.org/schema/terms/narrowAndShallow				Compiler: Anne E Thessen	R041
M0313	C048		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/beanShaped				Compiler: Anne E Thessen	R041
